GEOIDFQ,NAME,GEOTYPE,Year,Number of Sales,Median Sales Price,Median Sales Price MOE,Median Household Income (MSA),Median Household Income MOE (MSA),Sales Price to Income Index (MSA),Median Sales Price (2024 Dollars),"Median Household Income (MSA, 2024 Dollars)"
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2016,76,74000.0,12118.028547837035,60294,1005.0,1.2273194679404253,96717.95405967327,78804.22056856676
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2017,103,77000.0,8422.534868738727,63764,1469.0,1.2075779436672731,98539.70708224544,81601.11535574413
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2018,77,90000.0,10695.034764662369,64052,1189.0,1.4051083494660588,112430.1990784805,80015.32345972037
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2019,109,112000.0,9723.708846617867,67207,1091.0,1.6664930736381627,137423.06293197526,82462.42670061841
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2020,100,119950.0,11467.740168527693,66715,579.0,1.7979464887956231,145384.0661718397,80861.17527848508
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2021,105,160000.0,12539.31492758303,71839,1250.0,2.227202494466794,185224.3421781009,83164.57198582869
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2022,113,168000.0,11461.25711686445,75777,1639.0,2.217031553109783,180074.66812458358,81223.32218140816
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2023,78,175500.0,15677.002195710726,77390,1550.0,2.267734849463755,180676.26566284435,79672.57093816253
M100000US390492828099999,Franklin Township (Franklin),COUSUB,2024,93,197000.0,14190.626722436404,82938,1487.0,2.3752682726856205,197000.0,82938.0
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2012,30,45000.0,9706.172223127067,53699,1282.0,0.8380044321123299,61482.464698554846,73367.70826328215
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2013,28,79500.0,13478.987270016814,54079,1130.0,1.470071561974149,107050.98151160944,72820.25193919908
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2014,37,67500.0,16921.846834692904,56371,981.0,1.1974242074825707,89441.43476277373,74694.86102240472
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2015,38,59000.0,16777.187759656154,58192,1604.0,1.0138850701127302,78085.75334258724,77016.37556799724
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2016,51,105000.0,9788.191044701598,60294,1005.0,1.741466812618171,137234.93481440126,78804.22056856676
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2017,55,115000.0,11442.44930636985,63764,1469.0,1.803525500282291,147169.69239556137,81601.11535574413
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2018,55,129900.0,12308.76292816279,64052,1189.0,2.028039717729345,162274.25400327353,80015.32345972037
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2019,69,128000.0,12398.626344018483,67207,1091.0,1.9045635127293288,157054.9290651146,82462.42670061841
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2020,49,160000.0,12163.429342720701,66715,579.0,2.398261260586075,193926.2241558512,80861.17527848508
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2021,69,172000.0,13505.29472020618,71839,1250.0,2.394242681551803,199116.16784145846,83164.57198582869
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2022,71,190000.0,11980.00191395605,75777,1639.0,2.5073571136360635,203655.87466470763,81223.32218140816
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2023,69,212500.0,19521.08869025895,77390,1550.0,2.745832794934746,218767.55813877165,79672.57093816253
M100000US390493302699999,Hamilton Township (Franklin),COUSUB,2024,71,261900.0,21663.069233840833,82938,1487.0,3.1577805107429646,261900.0,82938.0
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2012,39,159500.0,16492.246728042424,53699,1282.0,2.970260153820369,217921.1804315444,73367.70826328215
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2013,56,149400.0,21199.74414039161,54079,1130.0,2.762625048540099,201175.0520482321,72820.25193919908
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2014,60,177500.0,19978.970330584663,56371,981.0,3.1487821752319456,235197.84696877538,74694.86102240472
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2015,74,173200.0,20919.605592839638,58192,1604.0,2.9763541380258456,229228.0081175612,77016.37556799724
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2016,54,227500.0,19750.70566022324,60294,1005.0,3.773178094006037,297342.35876453604,78804.22056856676
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2017,52,215000.0,24668.827865475105,63764,1469.0,3.371808544006022,275143.33795691904,81601.11535574413
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2018,65,228500.0,24789.879069638355,64052,1189.0,3.567413976144383,285447.7832159199,80015.32345972037
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2019,59,207000.0,21603.564366029183,67207,1091.0,3.0800363057419613,253987.26809748998,82462.42670061841
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2020,68,252925.0,29346.54178374051,66715,579.0,3.7911264333358314,306554.93902886665,80861.17527848508
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2021,88,345492.5,22595.799319703227,71839,1250.0,4.809260986372305,399960.13149979705,83164.57198582869
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2022,73,320000.0,27310.141305613906,75777,1639.0,4.2229172440186336,342999.3678563497,81223.32218140816
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2023,53,350000.0,25900.44804794128,77390,1550.0,4.522548132833699,360323.0369344474,79672.57093816253
M100000US390493777299999,Jackson Township (Franklin),COUSUB,2024,53,348000.0,41274.86858114397,82938,1487.0,4.195905375099472,348000.0,82938.0
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2012,157,227000.0,22418.115572436756,53699,1282.0,4.227266801988864,310144.8774793767,73367.70826328215
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2013,179,212000.0,20823.18995857144,54079,1130.0,3.920190831931064,285469.28403095854,72820.25193919908
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2014,238,204050.0,16613.901010067002,56371,981.0,3.61976903017509,270378.14464213303,74694.86102240472
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2015,267,202000.0,15583.781499521085,58192,1604.0,3.471267528182568,267344.4436475021,77016.37556799724
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2016,274,209250.0,21019.095079343024,60294,1005.0,3.4704945765747834,273489.6200944139,78804.22056856676
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2017,315,245000.0,15006.085834616,63764,1469.0,3.8422934571231417,313535.4316253264,81601.11535574413
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2018,302,260000.0,16459.102808688418,64052,1189.0,4.059201898457503,324798.35289338813,80015.32345972037
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2019,325,275000.0,18118.210461427596,67207,1091.0,4.0918356718794175,337422.6991633321,82462.42670061841
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2020,347,310000.0,17947.68366167123,66715,579.0,4.64663119238552,375732.0593019617,80861.17527848508
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2021,362,369500.0,20335.214561844667,71839,1250.0,5.143445760659252,427752.4652175518,83164.57198582869
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2022,286,425450.0,23170.4575609676,75777,1639.0,5.614500442086649,456028.3782952624,81223.32218140816
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2023,254,477535.0,25348.194986576167,77390,1550.0,6.170500064607831,491619.6041214039,79672.57093816253
M100000US390493861299999,Jefferson Township (Franklin),COUSUB,2024,233,493581.0,35201.068901855724,82938,1487.0,5.951204514215438,493581.0,82938.0
M100000US390494641099999,Madison Township (Franklin),COUSUB,2012,140,48000.0,8105.191863364136,53699,1282.0,0.8938713942531519,65581.29567845851,73367.70826328215
M100000US390494641099999,Madison Township (Franklin),COUSUB,2013,149,45000.0,7600.424761748379,54079,1130.0,0.8321159784759333,60594.89519525063,72820.25193919908
M100000US390494641099999,Madison Township (Franklin),COUSUB,2014,144,73500.0,6730.2586972771805,56371,981.0,1.3038619148143549,97391.78451946472,74694.86102240472
M100000US390494641099999,Madison Township (Franklin),COUSUB,2015,164,74449.0,10636.135011566354,58192,1604.0,1.2793682980478416,98532.30933224199,77016.37556799724
M100000US390494641099999,Madison Township (Franklin),COUSUB,2016,189,89900.0,7260.8750834935045,60294,1005.0,1.4910272995654625,117499.24418871116,78804.22056856676
M100000US390494641099999,Madison Township (Franklin),COUSUB,2017,165,102000.0,7330.587326395457,63764,1469.0,1.599648704598206,130533.11847258486,81601.11535574413
M100000US390494641099999,Madison Township (Franklin),COUSUB,2018,157,117000.0,7357.4518949140775,64052,1189.0,1.8266408543058765,146159.25880202465,80015.32345972037
M100000US390494641099999,Madison Township (Franklin),COUSUB,2019,174,125550.0,6774.3975896283455,67207,1091.0,1.868108976743494,154048.79956347763,82462.42670061841
M100000US390494641099999,Madison Township (Franklin),COUSUB,2020,174,145750.0,7695.109983490201,66715,579.0,2.184666117065128,176654.6698169707,80861.17527848508
M100000US390494641099999,Madison Township (Franklin),COUSUB,2021,194,170000.0,7597.995062247281,71839,1250.0,2.3664026503709685,196800.86356423222,83164.57198582869
M100000US390494641099999,Madison Township (Franklin),COUSUB,2022,152,200000.0,11008.680615482794,75777,1639.0,2.639323277511646,214374.60491021856,81223.32218140816
M100000US390494641099999,Madison Township (Franklin),COUSUB,2023,166,210000.0,10760.373352650477,77390,1550.0,2.7135288797002195,216193.82216066847,79672.57093816253
M100000US390494641099999,Madison Township (Franklin),COUSUB,2024,175,234100.0,10280.411445058298,82938,1487.0,2.822590368709156,234100.0,82938.0
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2012,29,16700.0,6405.028863381211,53699,1282.0,0.3109927559172424,22816.825788130354,73367.70826328215
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2013,27,22000.0,19068.740791815777,54079,1130.0,0.40681225614378963,29624.170984344753,72820.25193919908
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2014,27,18000.0,12065.89424800238,56371,981.0,0.3193131219953522,23851.049270072996,74694.86102240472
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2015,30,26555.0,14997.343384128473,58192,1604.0,0.4563342040142975,35145.20644088821,77016.37556799724
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2016,25,22100.0,13231.431457457078,60294,1005.0,0.3665373005605865,28884.6862799835,78804.22056856676
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2017,24,48750.0,28007.16314707861,63764,1469.0,0.764537983815319,62387.15221116188,81601.11535574413
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2018,29,45000.0,24698.09544032727,64052,1189.0,0.7025541747330294,56215.09953924025,80015.32345972037
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2019,38,61000.0,29860.594863052498,67207,1091.0,0.9076435490350707,74846.48963259367,82462.42670061841
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2020,37,95000.0,32784.674198549474,66715,579.0,1.4239676234729821,115143.69559253665,80861.17527848508
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2021,45,105000.0,25206.726845151712,71839,1250.0,1.4616016369938334,121553.47455437871,83164.57198582869
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2022,37,150000.0,34104.47735854197,75777,1639.0,1.9794924581337345,160780.9536826639,81223.32218140816
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2023,39,151000.0,24746.293502696615,77390,1550.0,1.951156480165396,155453.65307743303,79672.57093816253
M100000US390495006499999,Mifflin Township (Franklin),COUSUB,2024,63,175258.0,34493.667810449915,82938,1487.0,2.1131206443367336,175258.0,82938.0
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2012,56,189500.0,38769.02873437432,53699,1282.0,3.528929775228589,258909.49023058097,73367.70826328215
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2013,72,211500.0,51795.17115434787,54079,1130.0,3.9109450988368866,284796.00741767796,72820.25193919908
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2014,71,210000.0,51583.87251301235,56371,981.0,3.7253197566124427,278262.2414841849,74694.86102240472
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2015,91,215900.0,21403.729059201218,58192,1604.0,3.7101319769040417,285740.9177400777,77016.37556799724
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2016,86,229138.0,40756.04997604661,60294,1005.0,3.8003449762828807,299483.22374764073,78804.22056856676
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2017,84,256450.0,29149.69381969351,63764,1469.0,4.021861865629509,328188.4140421018,81601.11535574413
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2018,68,265000.0,34895.20568906375,64052,1189.0,4.13726347342784,331044.4750644148,80015.32345972037
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2019,100,292250.0,35362.60807162882,67207,1091.0,4.3485053640245805,358588.3048381229,82462.42670061841
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2020,62,277500.0,33523.49939981977,66715,579.0,4.159484373828974,336340.7950203044,80861.17527848508
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2021,74,349900.0,55326.90689548757,71839,1250.0,4.87061345508707,405062.4833007344,83164.57198582869
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2022,58,377500.0,65169.82130887948,75777,1639.0,4.981722686303232,404632.0667680375,81223.32218140816
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2023,54,400000.0,88399.35222401952,77390,1550.0,5.168626437524228,411797.75649651134,79672.57093816253
M100000US390495734499999,Norwich Township (Franklin),COUSUB,2024,50,412500.0,102785.47296955148,82938,1487.0,4.9735947334153225,412500.0,82938.0
M100000US390496184099999,Perry Township (Franklin),COUSUB,2012,56,241250.0,22726.322038541995,53699,1282.0,4.492634872157768,329614.32463391905,73367.70826328215
M100000US390496184099999,Perry Township (Franklin),COUSUB,2013,62,265700.0,15416.605141483902,54079,1130.0,4.913182566245678,357779.19229729095,72820.25193919908
M100000US390496184099999,Perry Township (Franklin),COUSUB,2014,58,272125.0,21290.101306758403,56371,981.0,4.827393517943624,360581.4879232563,74694.86102240472
M100000US390496184099999,Perry Township (Franklin),COUSUB,2015,71,309500.0,16554.17180884681,58192,1604.0,5.31860049491339,409619.3332123856,77016.37556799724
M100000US390496184099999,Perry Township (Franklin),COUSUB,2016,68,279565.0,14398.03281196915,60294,1005.0,4.6366968520914185,365391.2814417913,78804.22056856676
M100000US390496184099999,Perry Township (Franklin),COUSUB,2017,59,329900.0,18276.13364446252,63764,1469.0,5.1737657612445895,422185.0567069191,81601.11535574413
M100000US390496184099999,Perry Township (Franklin),COUSUB,2018,53,348000.0,27650.042231816748,64052,1189.0,5.433085617935427,434730.10310345795,80015.32345972037
M100000US390496184099999,Perry Township (Franklin),COUSUB,2019,61,358999.0,20493.854200637226,67207,1091.0,5.341690597705596,440488.7693706802,82462.42670061841
M100000US390496184099999,Perry Township (Franklin),COUSUB,2020,60,379950.0,26021.080224173726,66715,579.0,5.695121037247995,460514.1804250979,80861.17527848508
M100000US390496184099999,Perry Township (Franklin),COUSUB,2021,79,470000.0,32573.27522921596,71839,1250.0,6.542407327496207,544096.5051481714,83164.57198582869
M100000US390496184099999,Perry Township (Franklin),COUSUB,2022,49,500000.0,43714.96408414761,75777,1639.0,6.598308193779115,535936.5122755464,81223.32218140816
M100000US390496184099999,Perry Township (Franklin),COUSUB,2023,72,612500.0,41982.60182517885,77390,1550.0,7.914459232458974,630565.314635283,79672.57093816253
M100000US390496184099999,Perry Township (Franklin),COUSUB,2024,55,589900.0,58861.705699220925,82938,1487.0,7.112541898767755,589900.0,82938.0
M100000US390496297499999,Plain Township (Franklin),COUSUB,2012,24,177000.0,100769.70454890393,53699,1282.0,3.2961507663084975,241831.02781431575,73367.70826328215
M100000US390496297499999,Plain Township (Franklin),COUSUB,2013,27,179900.0,33874.37324718865,54079,1130.0,3.326614767284898,242244.9254583464,72820.25193919908
